fecha,temperatura_promedio
2023-07-05,24.850809163456248
2023-07-06,24.99480104567969
2023-07-07,24.92845542102366
2023-07-08,25.047682856356634
2023-07-09,24.989567418822237
2023-07-10,24.69705930104568
2023-07-11,24.891787424325813
2023-07-12,25.013662355531096
2023-07-13,24.74162341772152
2023-07-14,24.692065217391306
2023-07-15,24.72294716565768
2023-07-16,24.61292790313704
2023-07-17,24.782063566318108
2023-07-18,24.782604292790317
2023-07-19,24.883127545404513
2023-07-20,24.754782746285084
2023-07-21,24.56042583929554
2023-07-22,24.641785773252614
2023-07-23,24.693713263621355
2023-07-24,24.444617914144196
2023-07-25,24.38644111172262
2023-07-26,24.20756232801321
2023-07-27,24.337108145294444
2023-07-28,24.284649009356084
2023-07-29,24.14662919647771
2023-07-30,24.068062052834346
2023-07-31,24.035214364336824
