fecha,temperatura_promedio
2020-01-01,23.11638126031921
2020-01-02,23.37944276279582
2020-01-03,23.540809988992848
2020-01-04,23.701391441937258
2020-01-05,23.804441662080357
2020-01-06,23.884684782608694
2020-01-07,23.83757870115575
2020-01-08,23.937034259768847
2020-01-09,23.934311227297737
2020-01-10,23.86094372592185
2020-01-11,23.90794482663732
2020-01-12,23.95467212438085
2020-01-13,23.96015520088057
2020-01-14,23.938458035222894
2020-01-15,23.967116125481564
2020-01-16,23.946250963126033
2020-01-17,23.95421051183269
2020-01-18,24.074093423225097
2020-01-19,23.98836997798569
2020-01-20,24.372775041276835
2020-01-21,24.608556549257017
2020-01-22,24.66807773802972
2020-01-23,24.767637039075396
2020-01-24,24.87833558062741
2020-01-25,24.777222344523942
2020-01-26,25.09890547605944
2020-01-27,25.164196615299943
2020-01-28,25.215436708860757
2020-01-29,25.3624763346175
2020-01-30,25.319552559163455
2020-01-31,25.319552559163455
2020-02-01,25.239047193175566
2020-02-02,25.484582003302148
2020-02-03,25.50667322509631
2020-02-04,25.439438359933956
2020-02-05,25.471907677490368
2020-02-06,25.504621491469454
2020-02-07,25.625456384149693
2020-02-08,25.61311997798569
2020-02-09,25.6500668684645
2020-02-10,25.4967711887727
2020-02-11,25.603385938359935
2020-02-12,25.567590809025866
2020-02-13,25.511024628508533
2020-02-14,25.510336268574576
2020-02-15,25.532619290038525
2020-02-16,25.692616125481564
2020-02-17,25.768926114474407
2020-02-18,25.73366208035223
2020-02-19,25.508490093560816
2020-02-20,25.528302421574026
2020-02-21,25.823780544854156
2020-02-22,25.97292611447441
2020-02-23,26.03205847550908
2020-02-24,26.07766001651073
2020-02-25,26.285396119977985
2020-02-26,26.47062658227848
2020-02-27,26.8567051458448
2020-02-28,26.579554623004956
2020-02-29,26.695243120528342
2020-03-01,26.56687699504678
2020-03-02,26.805759080902586
2020-03-03,26.880026554760594
2020-03-04,26.880026554760594
2020-03-05,26.7634290038525
2020-03-06,26.712678315905336
2020-03-07,27.089294716565767
2020-03-08,27.063126169510177
2020-03-09,26.899810676940014
2020-03-10,26.71385154100165
2020-03-11,26.891167583929555
2020-03-12,26.86595954870666
2020-03-13,26.727246285085304
2020-03-14,26.837443863511286
2020-03-15,27.010335855806275
2020-03-16,27.03343368189323
2020-03-17,27.1941831315355
2020-03-18,27.121962988442487
2020-03-19,27.074062190423774
2020-03-20,27.227229223995597
2020-03-21,27.17782154650523
2020-03-22,27.378508530544853
2020-03-23,27.421514309301045
2020-03-24,27.462076637314254
2020-03-25,27.33295294441387
2020-03-26,27.068247660979633
2020-03-27,27.090005090809026
2020-03-28,26.729605255916347
2020-03-29,26.629837369290037
2020-03-30,26.521484727572926
2020-03-31,26.501217253714916
2020-04-01,26.450377682993945
2020-04-02,26.494866675839294
2020-04-03,26.296023527793068
2020-04-04,26.404936708860756
2020-04-05,26.42447578425977
2020-04-06,26.328910154100164
2020-04-07,26.317336130985137
2020-04-08,26.154213263621354
2020-04-09,25.921719042377546
2020-04-10,25.9096823059989
2020-04-11,25.764778205833792
2020-04-12,25.491863236103466
2020-04-13,25.46282044578976
2020-04-14,25.48102504127683
2020-04-15,25.489011557512384
2020-04-16,25.6205884700055
2020-04-17,25.548235828288384
2020-04-18,25.285041001651074
2020-04-19,25.13149394606494
2020-04-20,24.882473858007703
2020-04-21,24.74938965327463
2020-04-22,24.815536736378647
2020-04-23,24.90805173362686
2020-04-24,24.76632856356632
2020-04-25,24.939522289488163
2020-04-26,24.81118932305999
2020-04-27,24.69682237204183
2020-04-28,24.447093010456797
2020-04-29,24.27872413318657
2020-04-30,24.27872413318657
2020-05-01,-85.66312603192074
2020-05-02,24.018470143093012
2020-05-03,24.11001018161805
2020-05-04,24.193667996697855
2020-05-05,24.20283021463952
2020-05-06,24.209040313703905
2020-05-07,24.18617143643368
2020-05-08,24.168603880022015
2020-05-09,24.288624243258116
2020-05-10,24.17873225096313
2020-05-11,24.36474972482113
2020-05-12,24.36880641166758
2020-05-13,24.098477160154104
2020-05-14,24.05999009356081
2020-05-15,24.08740726472207
2020-05-16,23.834567143643373
2020-05-17,23.681174463401213
2020-05-18,23.702833654375343
2020-05-19,23.917406026417172
2020-05-20,23.852824711062194
2020-05-21,23.641021876719865
2020-05-22,23.45736791414419
2020-05-23,23.191902586681344
2020-05-24,23.05602710511833
2020-05-25,22.93037396807925
2020-05-26,22.789834479911946
2020-05-27,23.049639928453495
2020-05-28,23.041531920748486
2020-05-29,23.180724133186573
2020-05-30,23.05771450192625
2020-05-31,23.09041785910842
2020-06-01,23.16240423775454
2020-06-02,23.10669166208035
2020-06-03,22.76259947716016
2020-06-04,22.496742982938912
2020-06-05,22.37929100165107
2020-06-06,22.251442487616952
2020-06-07,22.25789020363236
2020-06-08,22.24735594386351
2020-06-09,22.2501158503027
2020-06-10,22.080394744083655
2020-06-11,22.053865850302696
2020-06-12,22.01121257567419
2020-06-13,21.68529430379747
2020-06-14,21.675328425976886
2020-06-15,21.57036103467254
2020-06-16,21.34796752889378
2020-06-17,21.327583516785907
2020-06-18,21.241291139240502
2020-06-19,21.096405200880575
2020-06-20,21.16569427627958
2020-06-21,21.171171298844246
2020-06-22,21.233340396257567
2020-06-23,21.09273280132086
2020-06-24,20.862010731975783
2020-06-25,20.83794510181618
2020-06-26,20.671524903687395
2020-06-27,20.868153962575676
2020-06-28,20.9405660429279
2020-06-29,20.867856356631812
2020-06-30,20.79107072096863
2020-07-01,20.655410704457896
2020-07-02,20.661963813979085
2020-07-03,20.551902724270775
2020-07-04,20.65962727022564
2020-07-05,20.53347523390204
2020-07-06,20.48621381397909
2020-07-07,20.51837837094111
2020-07-08,20.41907636213539
2020-07-09,20.320821271326363
2020-07-10,20.13807237204183
2020-07-11,19.97818409466153
2020-07-12,19.9982728398459
2020-07-13,20.19013043478261
2020-07-14,20.005110897083107
2020-07-15,20.003031920748487
2020-07-16,20.131286598789213
2020-07-17,20.249445101816182
2020-07-18,20.267567556411667
2020-07-19,20.154424876169507
2020-07-20,20.112448266373143
2020-07-21,20.025664556962024
2020-07-22,20.08833654375344
2020-07-23,19.99579100165107
2020-07-24,19.845537424325812
2020-07-25,19.653594248761696
2020-07-26,19.759314804623006
2020-07-27,19.721876857457346
2020-07-28,19.453179554210237
2020-07-29,19.457930792515132
2020-07-30,19.458225096312603
2020-07-31,19.557310676940013
2020-08-01,19.65501967528894
2020-08-02,19.66889364336819
2020-08-03,19.622546780407262
2020-08-04,19.419601265822788
2020-08-05,19.414699229499174
2020-08-06,19.390586681342874
2020-08-07,19.484325674188224
2020-08-08,19.436307649972484
2020-08-09,19.42587204182719
2020-08-10,19.193780957622455
2020-08-11,19.209632498624106
2020-08-12,19.303199367088606
2020-08-13,19.36422234452394
2020-08-14,19.466047193175562
2020-08-15,19.183050495321957
2020-08-16,19.23618409466153
2020-08-17,19.234047605943868
2020-08-18,19.200292927903135
2020-08-19,19.103742294991747
2020-08-20,19.026984589983492
2020-08-21,18.887436846450193
2020-08-22,18.830067006053934
2020-08-23,18.812350577875616
2020-08-24,18.76826816180517
2020-08-25,18.7613193450743
2020-08-26,18.76401086956522
2020-08-27,18.91155572372042
2020-08-28,18.819890891579526
2020-08-29,18.733137039075398
2020-08-30,18.75668175564117
2020-08-31,18.71981150247661
2020-09-01,18.690015685195377
2020-09-02,18.629175564116675
2020-09-03,18.485750550357732
2020-09-04,18.557797881122728
2020-09-05,18.528688359933955
2020-09-06,18.354187396807923
2020-09-07,18.49126224545955
2020-09-08,18.69693670886076
2020-09-09,18.852835167859112
2020-09-10,18.809493670886074
2020-09-11,18.613514722069343
2020-09-12,18.535445514584477
2020-09-13,18.807962162905888
2020-09-14,18.784739818381947
2020-09-15,18.839312603192077
2020-09-16,18.930050770500824
2020-09-17,18.888011282333515
2020-09-18,18.975812603192075
2020-09-19,18.88717047330765
2020-09-20,18.809107319757842
2020-09-21,18.735295954870665
2020-09-22,18.707261832691252
2020-09-23,18.693259631260318
2020-09-24,18.671429141441934
2020-09-25,18.746794441386903
