fecha,temperatura_promedio
2019-01-01,23.63762598105548
2019-01-02,23.73553558863329
2019-01-03,23.391048985115017
2019-01-04,23.562130446549393
2019-01-05,24.025671718538568
2019-01-06,24.142463870094723
2019-01-07,24.047296075778085
2019-01-08,24.1929899864682
2019-01-09,24.284350744248986
2019-01-10,24.48211096075778
2019-01-11,24.643898782138027
2019-01-12,24.721345060893096
2019-01-13,24.711749391069013
2019-01-14,24.930601623815967
2019-01-15,24.5954898511502
2019-01-16,24.444914208389715
2019-01-17,24.43572855209743
2019-01-18,24.47057401894452
2019-01-19,24.322566711772662
2019-01-20,24.526874154262515
2019-01-21,24.526874154262515
2019-01-22,24.526874154262515
2019-01-23,24.526874154262515
2019-01-24,24.526874154262515
2019-01-25,24.526874154262515
2019-01-26,24.526874154262515
2019-01-27,24.526874154262515
2019-01-28,24.526874154262515
2019-01-29,24.526874154262515
2019-01-30,24.526874154262515
2019-01-31,24.526874154262515
2019-02-01,25.576396752368062
2019-02-02,25.44309255751015
2019-02-03,25.57406251691475
2019-02-04,25.43402354533153
2019-02-05,25.528306089309876
2019-02-06,25.785862246278754
2019-02-07,25.73266468200271
2019-02-08,25.998461705006765
2019-02-09,25.98465602165088
2019-02-10,26.239176725304468
2019-02-11,26.336348308525032
2019-02-12,26.34884546684709
2019-02-13,26.093299864682002
2019-02-14,26.261823004059536
2019-02-15,26.361816779431663
2019-02-16,26.4091050067659
2019-02-17,26.64230473612991
2019-02-18,26.812982138024356
2019-02-19,26.780145331529095
2019-02-20,26.588512855209743
2019-02-21,26.798923951285524
2019-02-22,27.02681705006766
2019-02-23,27.052161569688767
2019-02-24,27.1146849797023
2019-02-25,27.1555802435724
2019-02-26,27.20789445196211
2019-02-27,27.18548958051421
2019-02-28,27.114000811907985
2019-03-01,27.31214154262517
2019-03-02,27.294329634641407
2019-03-03,27.313513937753722
2019-03-04,27.2396400541272
2019-03-05,27.032530446549394
2019-03-06,27.043022462787548
2019-03-07,27.242099594046007
2019-03-08,27.22268606224628
2019-03-09,27.279923139377534
2019-03-10,27.22046035182679
2019-03-11,27.176397023004057
2019-03-12,27.173563193504734
2019-03-13,27.325612178619757
2019-03-14,27.442702841677942
2019-03-15,27.272499594046007
2019-03-16,27.247294993234096
2019-03-17,27.249446820027064
2019-03-18,27.09773910690122
2019-03-19,26.88099404600812
2019-03-20,26.69041217861976
2019-03-21,26.64545845737483
2019-03-22,26.22292395128552
2019-03-23,25.854960216508797
2019-03-24,25.77641244925575
2019-03-25,25.543847361299054
2019-03-26,25.408883085250338
2019-03-27,25.5274248985115
2019-03-28,25.521613802435724
2019-03-29,25.259983761840324
2019-03-30,25.392237618403247
2019-03-31,25.349613531799733
2019-04-01,25.53688092016238
2019-04-02,25.576176995940457
2019-04-03,25.167242760487145
2019-04-04,25.31829201623816
2019-04-05,25.637802165087958
2019-04-06,25.667650608930987
2019-04-07,25.53168227334235
2019-04-08,26.158128281461433
2019-04-09,26.15937591339648
2019-04-10,26.158293910690123
2019-04-11,25.69776346414073
2019-04-12,25.567463328822733
2019-04-13,25.497250338294993
2019-04-14,25.377051962110958
2019-04-15,25.39430365358593
2019-04-16,25.403124221921512
2019-04-17,25.375075236806495
2019-04-18,25.246938294993235
2019-04-19,25.272799188092016
2019-04-20,25.287836806495264
2019-04-21,25.292543437077132
2019-04-22,25.25636265223275
2019-04-23,25.177028687415426
2019-04-24,25.360523139377538
2019-04-25,25.128951285520976
2019-04-26,25.067493640054128
2019-04-27,25.178250338294994
2019-04-28,25.2368300405954
2019-04-29,25.202704736129906
2019-04-30,25.282182679296348
